stay_type,room_type,combined_name,risk_score,avg_rating,review_count
Family,Medium Studio with Kitchenette,Numa Wood - the-wood,0.8388663967611337,8.564102564102564,39
Family,Medium Studio with Kitchenette - Accessible,Numa Drift - gaijin,0.3256953600399443,8.0,3
Family,Medium Studio with Kitchenette - Single Bed,Numa Blend - numa-i-blend-apartments,0.0,10.0,2
Family,Medium Studio with Kitchenette - Single Bed,Numa Viktoria - joyn-munich-olympic-munchen,0.08379931590972775,8.25,4
Family,Medium Studio with Kitchenette and Balcony,Numa Artol - excelsiordusseldorf,0.6270716248212439,6.5,2
Family,Medium Studio with Kitchenette and Balcony,Numa Boxer - almodovarhotel-berlin-biohotel,0.5662322097019742,8.222222222222221,9
Family,Medium Studio with Kitchenette and Balcony,Numa Champs-Élysées - numa-paris-champs-elysees,0.1711267006802721,9.375,8
Family,Medium Studio with Kitchenette and Balcony,Numa Craft - numa-i-craft-rooms-amp-apartments,0.24676466395313343,8.166666666666666,6
Family,Medium Studio with Kitchenette and Balcony,Numa Oben - star-gmbh,,8.0,1
Family,Medium Studio with Kitchenette and Balcony,Numa Turi - numa-i-turi-apartments-zurich,,9.0,1
Family,Medium Studio with Kitchenette and Workspace,Numa Oben - star-gmbh,0.3504659825763944,8.25,4
Family,One Bedroom (4 Persons),Numa Docklands - yays-amsterdam-docklands,0.19050000000000006,8.6,5
Family,One Bedroom (4 Persons),Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,0.5291355692017005,8.636986301369863,146
Family,One-Bedroom (2 Persons),Numa YAYS Amsterdam Vondelpark by Numa - amsterdam-vondelpark-by-yays,,10.0,1
Family,One-Bedroom (2 Persons),Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,0.14910289115646258,9.125,8
Family,One-Bedroom (4 Persons),Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,0.10867346938775509,8.857142857142858,7
Family,One-Bedroom Apartment,Numa Alegre - alvarez-quintero-apartment,0.11983396786632208,8.333333333333334,3
Family,One-Bedroom Apartment,Numa Caja - gaderin,0.16000000000000003,9.4,5
Family,One-Bedroom Apartment,Numa Colmena - numa-i-colmena-apartments,0.13983962458441396,9.148936170212766,47
Family,One-Bedroom Apartment,Numa Flow - fashion-dancing,0.907082053804873,8.777777777777779,18
Family,One-Bedroom Apartment,Numa Lustre - friendly-rentals-mozart,,9.0,1
Family,One-Bedroom Apartment,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,1.650863713081677,6.0,5
Family,One-Bedroom Apartment,Numa Oosterpark - eastern-park-apartment-suites,3.5648010022847942,6.25,4
Family,One-Bedroom Apartment,Numa Solea - numa-l-solea-rooms-amp-apartments,0.06666666666666667,9.333333333333334,3
Family,One-Bedroom Apartment,Numa Vega - urban-vida-granada-i,0.31666666666666665,8.75,4
Family,One-Bedroom Apartment,Numa Verso - numa-i-verso-apartments,0.21459007513573744,9.238095238095237,42
Family,One-Bedroom Apartment,Numa YAYS Amsterdam North by Numa - ndsm-serviced-apartments,0.6327163776441753,7.851851851851852,27
Family,One-Bedroom Apartment,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,0.7823620267066111,8.0,6
Family,One-Bedroom Apartment,Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,0.4531481481481482,8.604938271604938,81
Family,One-Bedroom Apartment (4 Adults),Numa YAYS Amsterdam Vondelpark by Numa - amsterdam-vondelpark-by-yays,1.211777411902571,7.166666666666667,6
Family,One-Bedroom Apartment (4 persons),Numa YAYS Amsterdam East by Numa - amsterdam-east-by-yays,0.8906954672265368,8.125,8
Family,One-Bedroom Apartment (4 persons),Numa YAYS Paris Issy by Numa - yays-paris-issy,0.12637506937506943,9.2,15
Family,One-Bedroom Apartment (6 Persons),Numa YAYS Amsterdam East by Numa - amsterdam-east-by-yays,0.569976715438386,7.875,16
Family,One-Bedroom Apartment wheelchair accessible,Numa YAYS Amsterdam East by Numa - amsterdam-east-by-yays,0.2,9.0,3
Family,One-Bedroom Apartment with Balcony,Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,0.5670557594904829,8.277777777777779,18
Family,One-Bedroom Apartment with View,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,0.30626518526082136,8.625,32
Family,One-Bedroom Comfort,Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,,5.0,1
Family,One-Bedroom Comfort (4 Persons),Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,0.5535551206784083,8.5578231292517,147
Family,One-Bedroom Deluxe Apartment,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,0.7046649408844273,8.076923076923077,91
Family,One-bedroom Apartment Comfort (4 persons),Numa YAYS Paris Issy by Numa - yays-paris-issy,0.06666666666666667,9.333333333333334,3
Family,Small Double Room,Numa Kudamm - about-berlin-hotel,,8.0,1
Family,Small Double Room,Numa Roca - retrome-barcelona,0.16333333333333333,9.0,4
Family,Small Double Room,Numa Script - la-pepa-chic-bed,2.255801688276828,6.7368421052631575,19
Family,Small Room,Numa Bloomsbury - bedfordcornerhotel,0.25434976057862063,8.428571428571429,21
Family,Small Room,Numa Champs-Élysées - numa-paris-champs-elysees,0.06083333333333334,9.75,4
Family,Small Room,Numa Maximilian - the-maximilian-by-heymcollections,0.5140674603174603,8.666666666666666,9
Family,Small Room,Numa Sketch - sketch-rooms-amp-apartments,1.4682627012566376,7.2,5
Family,Small Room - Single Bed,Numa Barberini - capriceroma,,9.0,1
Family,Small Room - Single Bed,Numa Bloomsbury - bedfordcornerhotel,0.2666666666666667,8.666666666666666,3
Family,Small Room - Single Bed,Numa Rodo - rodo-hotel-fashion-delight,,3.0,1
Family,Small Room with Terrace,Numa Portico - numa-i-portico-rooms,,8.0,1
Family,Standard Apartment,Numa Alegre - alvarez-quintero-apartment,1.50133638568097,8.0,13
Family,Standard Apartment,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,0.09777777777777777,9.6,10
Family,Standard Apartment,Numa Vega - urban-vida-granada-i,0.32264053832478573,9.25,28
Family,Standard Apartment,Numa Verso - numa-i-verso-apartments,,9.0,1
Family,Standard Room,Numa Artol - excelsiordusseldorf,0.41601009307687686,8.125,8
Family,Standard Room,Numa Barberini - capriceroma,0.9290728743127299,8.257142857142858,35
Family,Standard Room,Numa Bloomsbury - bedfordcornerhotel,0.28934828665081963,8.35483870967742,31
Family,Standard Room,Numa Bona - auerberg-galerie,0.4436275992164144,8.192307692307692,26
Family,Standard Room,Numa Champs-Élysées - numa-paris-champs-elysees,1.0907758694297156,8.461538461538462,13
Family,Standard Room,Numa Forcola - numa-venice-forcola,,9.0,1
Family,Standard Room,Numa Kudamm - about-berlin-hotel,0.4696696696696696,8.621621621621621,37
Family,Standard Room,Numa Maximilian - the-maximilian-by-heymcollections,1.5048548574363383,8.357142857142858,14
Family,Standard Room,Numa Mozart - tophotelmozart,0.5436781609195401,8.633333333333333,30
Family,Standard Room,Numa Novela - numa-i-novela-rooms-amp-apartments,0.18563305741877173,9.0,14
Family,Standard Room,Numa Palazzo Orseolo - palazzo-orseolo,0.26866168943159774,8.4,5
Family,Standard Room,Numa Portico - numa-i-portico-rooms,0.7256911904788759,7.888888888888889,18
Family,Standard Room,Numa Potsdamer Platz - precise-tale-berlin,0.4249570238911252,8.285714285714286,56
Family,Standard Room,Numa Rodo - rodo-hotel-fashion-delight,1.2303323914283961,8.12,25
Family,Standard Room,Numa Sketch - sketch-rooms-amp-apartments,0.3425170068027211,8.5,8
Family,Standard Room,Numa Tullo - numa-i-tullo-rooms,1.8292121953441176,7.8,5
Family,Standard Room with Balcony,Numa Forcola - numa-venice-forcola,,10.0,1
Family,Standard Room with Balcony,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,0.06666666666666667,9.666666666666666,3
Family,Standard Room with Terrace,Numa Portico - numa-i-portico-rooms,0.8931953600399444,8.0,5
Family,Standard Room with Terrace,Numa Tullo - numa-i-tullo-rooms,0.1,9.5,2
Family,Standard Studio,Numa Goya - numa-i-goya-apartments,0.39271428571428574,8.666666666666666,6
Family,Standard Studio,Numa Luna - numa-i-luna-apartments,,9.0,1
Family,Standard Studio with Kitchenette - Single Bed,Numa Viktoria - joyn-munich-olympic-munchen,0.13333333333333333,9.0,4
Family,Standard Suite,Numa Camperio - camperio-house-suites-apartments,0.30000000000000004,9.0,5
Family,Standard Suite,Numa Root - antik-city-prague,1.9981561585007428,8.0,10
Family,Standard room - Canal View,Numa Palazzo Orseolo - palazzo-orseolo,1.8756953600399444,8.0,2
Family,Studio,Numa Goya - numa-i-goya-apartments,0.0,10.0,2
Family,Studio,Numa Luna - numa-i-luna-apartments,0.14395238095238094,9.5,6
Family,Studio,Numa Nørrebro - numa-i-drejervej,,8.0,1
Family,Studio,Numa Oosterpark - eastern-park-apartment-suites,0.9432795365608108,7.0,2
Family,Studio,Numa Palazzo Belfiore - palazzo-belfiore,,4.0,1
Family,Studio,Numa Potsdamer Platz - precise-tale-berlin,2.5894138950707095,7.666666666666667,6
Family,Studio,Numa Vega - urban-vida-granada-i,0.4,9.0,2
Family,Studio,Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,0.6165134397033186,8.941176470588236,17
Family,Studio,Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,0.32317852473577124,8.2,5
Family,Studio (2 Adults),Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,0.5318130452074135,7.733333333333333,15
Family,Studio - Disability Access,Numa Nørrebro - numa-i-drejervej,0.7788842427367408,8.125,8
Family,Studio with Balcony,Numa Luna - numa-i-luna-apartments,,7.0,1
Family,Studio with Balcony,Numa Nørrebro - numa-i-drejervej,,9.0,1
Family,Studio with Kitchenette - Accessible,Numa Palazzo Belfiore - palazzo-belfiore,0.5,9.0,2
Family,Studio with Terrace,Numa Goya - numa-i-goya-apartments,1.3556616894315976,8.4,5
Family,Studio with Terrace,Numa Roca - retrome-barcelona,0.08333333333333337,8.666666666666666,3
Family,Suite,Numa Flow - fashion-dancing,0.13333333333333336,9.333333333333334,6
Family,Suite,Numa Poise - numa-i-poise-rooms-and-apartments,0.0,10.0,4
Family,Suite,Numa Republika - republika-amp-suites,0.8910472829879003,8.541666666666666,24
Family,Suite with Balcony,Numa Flow - fashion-dancing,0.5746967291967292,9.2,10
Family,Suite with Balcony,Numa Nørrebro - numa-i-drejervej,0.09523809523809523,9.142857142857142,7
Family,Superior Apartment,Numa Vega - urban-vida-granada-i,0.8186011904761906,8.671875,64
Family,Superior Double Room,Numa Bloomsbury - bedfordcornerhotel,0.4827290306482909,7.6,5
Family,Superior Double Room,Numa Lief - numa-l-lief,2.1122399778629766,4.5,2
Family,Superior Double Room,Numa Republika - republika-amp-suites,0.14952380952380948,8.952380952380953,21
Family,Superior Four-Bedroom Apartment (5 Adults),Numa Caja - gaderin,0.7176755806910273,6.75,4
Family,Superior One-Bedroom Apartment,Numa Alegre - alvarez-quintero-apartment,0.0,9.0,2
Family,Superior Room,Numa Potsdamer Platz - precise-tale-berlin,0.5243120487819932,8.444444444444445,9
Family,Superior Room with Terrace,Numa Potsdamer Platz - precise-tale-berlin,0.3238339678663222,8.333333333333334,6
Family,Superior Studio,Numa Camperio - camperio-house-suites-apartments,0.13999999999999999,9.5,6
Family,Three Bedroom Apartment,Numa Colmena - numa-i-colmena-apartments,0.13333333333333333,9.0,7
Family,Three-Bedroom Apartment,Numa Caja - gaderin,0.5000972216257248,8.117647058823529,17
Family,Three-Bedroom Apartment,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,0.0,10.0,5
Family,Three-Bedroom Apartment,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,0.5692307692307691,9.23076923076923,13
Family,Three-Bedroom Apartment,Numa Prestigio - numa-i-prestigio-apartments,0.5085714285714287,9.380952380952381,21
Family,Tower Suite,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,,9.0,1
Family,Two Bedroom Suite with Bathtub - No Kitchen,Numa Palazzo Orseolo - palazzo-orseolo,0.3510761511216057,9.181818181818182,11
Family,Two-Bedroom Apartment,Numa Colmena - numa-i-colmena-apartments,0.2871527392457076,9.042553191489361,47
Family,Two-Bedroom Apartment,Numa Flow - fashion-dancing,0.0,9.0,2
Family,Two-Bedroom Apartment,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,0.0904327403365865,9.461538461538462,13
Family,Two-Bedroom Apartment,Numa Oosterpark - eastern-park-apartment-suites,,3.0,1
Family,Two-Bedroom Apartment,Numa Prestigio - numa-i-prestigio-apartments,0.11561649659863947,9.625,8
Family,Two-Bedroom Apartment,Numa Solea - numa-l-solea-rooms-amp-apartments,0.07787150989452912,9.227272727272727,22
Family,Two-Bedroom Apartment,Numa YAYS Amsterdam East by Numa - amsterdam-east-by-yays,0.6673518257757673,8.181818181818182,22
Family,Two-Bedroom Apartment,Numa YAYS Amsterdam North by Numa - ndsm-serviced-apartments,1.1404599312420953,8.0,18
Family,Two-Bedroom Apartment,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,1.1984680881746863,7.4,10
Family,Two-Bedroom Apartment,Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,1.7734247375034944,7.75,4
Family,Two-Bedroom Apartment,Numa YAYS The Hague Willemspark by Numa - yays-the-hague-willemspark,0.06666666666666667,9.333333333333334,3
Family,Two-Bedroom Apartment (4 Adults),Numa YAYS Amsterdam Prince Island by Numa - amsterdam-prince-island-by-yays,0.2713270366218368,8.266666666666667,15
Family,Two-Bedroom Apartment (6 persons),Numa YAYS Paris Issy by Numa - yays-paris-issy,1.8756953600399444,8.0,2
Family,Two-Bedroom Apartment Wheelchair Accessible,Numa YAYS Amsterdam North by Numa - ndsm-serviced-apartments,9.244655801342109,5.5,2
Family,Two-Bedroom Apartment with Shared Terrace (4 Adults),Numa YAYS Amsterdam Prince Island by Numa - amsterdam-prince-island-by-yays,0.08333333333333337,8.666666666666666,3
Family,Two-Bedroom Family Apartment,Numa YAYS Amsterdam Salthouse Canal by Numa - yays-amsterdam-salthouse-canal,1.1108637130816772,6.0,2
Family,Two-Bedroom Penthouse - Panoramic Terrace (6 Persons),Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,0.2171326492430611,8.25,4
Family,Two-Bedroom Penthouse - Terrace (6 Persons),Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,0.6661715505161347,8.0,7
Family,West Apartment,Numa Potsdamer Platz - precise-tale-berlin,0.7706761333420705,8.433333333333334,30
Family,"XL 1 Bedroom Apartment with Terrace, Sofa Bed & Extra Double Bed - Duplex",Numa Strauss - sunrise-apartments,0.9837993159097278,8.25,4
Group,1 Bedroom Apartment,Numa Docklands - yays-amsterdam-docklands,0.20583333333333334,9.25,4
Group,1 Bedroom Apartment,Numa Strauss - sunrise-apartments,0.5802674192835159,8.75,24
Group,1 Bedroom Apartment,Numa Topp - frogner-house-apartments-skovveien-15,,9.0,1
Group,1 Bedroom Apartment,Numa YAYS Paris Issy by Numa - yays-paris-issy,,8.0,1
Group,1 Bedroom Apartment,Numa YAYS Paris Zola by Numa - eiffel-village-apartments-paris-centre,,10.0,1
Group,1 Bedroom Apartment with Balcony and Sofa Bed,Numa Leo - numa-i-leo-apartments,,8.0,1
Group,1 Bedroom Apartment with Balcony and Sofa Bed,Numa Loreto - loreto-rooms-amp-apartments,0.27631289081289084,9.3,10
Group,1 Bedroom Apartment with Balcony and Sofa Bed,Numa Topp - frogner-house-apartments-skovveien-15,0.7374117364117366,9.1,10
Group,1 Bedroom Apartment with Balcony and Sofa Bed,Numa Torstraße - alte-schonhauser-str-2-10119-berlin,0.963802909544668,8.785714285714286,14
Group,1 Bedroom Apartment with Balcony and Sofa bed,Numa Sempione - numa-milan-sempione,0.30000000000000004,9.333333333333334,3
Group,1 Bedroom Apartment with Bunk Bed,Numa Kater - berlin-eastside-apartments,,9.0,1
Group,1 Bedroom Apartment with Sofa Bed,Numa Arc - numa-i-arc-rooms-amp-apartments,0.1964965986394558,8.571428571428571,7
Group,1 Bedroom Apartment with Sofa Bed,Numa Docklands - yays-amsterdam-docklands,0.30588538704006535,9.08108108108108,74
Group,1 Bedroom Apartment with Sofa Bed,Numa Felice - numa-i-felice-rooms-amp-apartments,0.08147619047619048,9.0,6
Group,1 Bedroom Apartment with Sofa Bed,Numa Fiore - le-fiorentine-boutique-apartments,0.1593406593406594,9.214285714285714,14
Group,1 Bedroom Apartment with Sofa Bed,Numa Flute - villa-riedenburg-boutique-apartments,1.3847168257639275,7.25,4
Group,1 Bedroom Apartment with Sofa Bed,Numa Potsdamer Platz - precise-tale-berlin,0.5,9.0,2
Group,1 Bedroom Apartment with Sofa Bed,Numa Saga - numa-l-saga-apartments,0.09454545454545457,9.454545454545455,11
Group,1 Bedroom Apartment with Sofa Bed,Numa Sketch - sketch-rooms-amp-apartments,0.9432795365608108,7.0,2
Group,1 Bedroom Apartment with Sofa Bed,Numa Topp - frogner-house-apartments-skovveien-15,0.5,9.0,2
Group,1 Bedroom Apartment with Sofa Bed,Numa Vici - dolce-vita-residence,0.25025462962962963,9.222222222222221,9
Group,1 Bedroom Apartment with Sofa Bed,Numa YAYS Paris Issy by Numa - yays-paris-issy,0.30000000000000004,9.333333333333334,3
Group,1 Bedroom Apartment with Sofa Bed,Numa YAYS Paris Zola by Numa - eiffel-village-apartments-paris-centre,0.6472727272727273,8.454545454545455,11
Group,1 Bedroom Apartment with Sofa Bed - Duplex,Numa Palazzo Belfiore - palazzo-belfiore,,9.0,1
Group,1 Bedroom Apartment with Sofa Bed - Duplex,Numa Vici - dolce-vita-residence,,8.0,1
Group,1 Bedroom Apartment with Sofa Bed - Duplex - No Kitchen,Numa Felice - numa-i-felice-rooms-amp-apartments,,9.0,1
Group,1 Bedroom Apartment with Sofa Bed - No Kitchen,Numa Felice - numa-i-felice-rooms-amp-apartments,0.15000000000000002,9.5,2
Group,1 Bedroom Apartment with Sofa Bed - no AC,Numa Terra - numa-i-terra-apartments,0.06634617304190243,9.722222222222221,18
Group,1 Bedroom Apartment with Sofa Bed and AC,Numa Terra - numa-i-terra-apartments,5.415807595401099,6.666666666666667,3
Group,1 Bedroom Apartment with Sofa Bed for 4 Guests,Numa Docklands - yays-amsterdam-docklands,0.25357142857142856,8.875,8
Group,1 Bedroom Apartment with Sofa bed,Numa Sempione - numa-milan-sempione,0.0911111111111111,9.7,10
Group,1 Bedroom Apartment with Terrace - no AC,Numa Terra - numa-i-terra-apartments,0.0,9.0,3
Group,1 Bedroom Apartment with Terrace and Sofa Bed - Duplex,Numa Sonate - townhouse-tessa-by-heymcollections,0.05,9.25,4
Group,1 Bedroom Apartment with Two Sofa Beds - Duplex,Numa Fiore - le-fiorentine-boutique-apartments,0.06666666666666667,9.666666666666666,3
Group,2 Bedroom Apartment,Numa Sol - numa-madrid-sol-apartments,0.20244048076465662,9.285714285714286,14
Group,2 Bedroom Apartment,Numa Strauss - sunrise-apartments,0.12444444444444447,9.2,10
Group,2 Bedroom Apartment with Balcony,Numa Strauss - sunrise-apartments,0.19333333333333336,8.833333333333334,6
Group,2 Bedroom Apartment with Balcony and Sofa Bed,Numa Nora - townhouse-nora-salzburg,1.0482627012566375,7.2,5
Group,2 Bedroom Apartment with Sofa Bed,Numa Felice - numa-i-felice-rooms-amp-apartments,0.12000000000000001,9.0,5
Group,2 Bedroom Apartment with Sofa Bed,Numa Sempione - numa-milan-sempione,0.03888888888888889,9.777777777777779,9
Group,2 Bedroom Apartment with Sofa Bed,Numa Vici - dolce-vita-residence,0.26122448979591834,9.285714285714286,7
Group,2 Bedroom Apartment with Sofa Bed,Numa Vita - m7-contemporary-apartments-my-extra-home,1.129632649243061,8.25,4
Group,2 Bedroom Apartment with Terrace,Numa Nora - townhouse-nora-salzburg,0.48650063453298886,8.333333333333334,3
Group,3 Bedroom Apartment with Sofa Bed - Duplex,Numa Palazzo Belfiore - palazzo-belfiore,0.15000000000000002,8.5,2
Group,Apartment,Numa Alegre - alvarez-quintero-apartment,,8.0,1
Group,Apartment,Numa Oosterpark - eastern-park-apartment-suites,1.1078282540118927,7.714285714285714,7
Group,Apartment,Numa Verso - numa-i-verso-apartments,0.10455194805194806,9.5,10
Group,Apartment,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,0.4813756278915274,8.176470588235293,17
Group,Apartment - Disability Access,Numa YAYS Antwerp Opera by Numa - yays-antwerp-opera,0.41538461538461546,8.615384615384615,13
Group,Apartment with Balcony,Numa Colmena - numa-i-colmena-apartments,0.0,10.0,2
Group,Apartment with Balcony,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,0.18888888888888888,9.5,10
Group,Apartment with Balcony,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,0.06666666666666667,9.5,4
Group,Apartment with Terrace,Numa Vega - urban-vida-granada-i,,10.0,1
Group,Business-Friendly Suite,Numa Bloc - numa-l-bloc-apartments,0.7346785706411202,8.133333333333333,15
Group,Classic Studio,Numa Bloc - numa-l-bloc-apartments,,3.0,1
Group,Comfort Suite,Numa Bloc - numa-l-bloc-apartments,2.4386045733541923,6.5,10
Group,Comfort Two-Bedroom Apartment (4 Adults),Numa YAYS Amsterdam Prince Island by Numa - amsterdam-prince-island-by-yays,0.4439584251021338,8.26086956521739,46
Group,Comfort Two-Bedroom Apartment with Shared Terrace (4 Adults + 2 Children),Numa YAYS Amsterdam Prince Island by Numa - amsterdam-prince-island-by-yays,0.7593415581606657,8.451612903225806,31
Group,Comfort Two-Bedroom Family (4 Adults + 2 Children),Numa YAYS Amsterdam Prince Island by Numa - amsterdam-prince-island-by-yays,0.620994114463879,8.222222222222221,36
Group,"Connecting rooms - Two Bedrooms, One Bathroom",Numa Portico - numa-i-portico-rooms,1.1536389799131082,7.928571428571429,14
Group,Deluxe Apartment,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,0.983,8.6,5
Group,Deluxe Apartment,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,0.13333333333333336,9.333333333333334,6
Group,Deluxe Apartment,Numa Solea - numa-l-solea-rooms-amp-apartments,,10.0,1
Group,Deluxe Apartment,Numa Verso - numa-i-verso-apartments,,9.0,1
Group,Deluxe Double Room,Numa Kudamm - about-berlin-hotel,1.4270716248212438,6.5,2
Group,Deluxe Double Room,Numa Lief - numa-l-lief,0.7480711445328407,8.25925925925926,27
Group,Deluxe Double Room with Bath,Numa Root - antik-city-prague,0.2581818181818182,8.909090909090908,11
Group,Deluxe Room,Numa Potsdamer Platz - precise-tale-berlin,0.49416666666666664,8.75,4
Group,Deluxe Studio,Numa Bloc - numa-l-bloc-apartments,0.12068714246949672,8.333333333333334,9
Group,Deluxe Studio,Numa Camperio - camperio-house-suites-apartments,0.6252279945248915,8.375,8
Group,Deluxe Studio,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,,10.0,1
Group,Deluxe Studio,Numa Libusa - sunrise,0.4,9.0,2
Group,Deluxe Suite,Numa Camperio - camperio-house-suites-apartments,0.3433333333333334,8.5,4
Group,Deluxe Suite,Numa Libusa - sunrise,0.15000000000000002,9.5,2
Group,Deluxe Suite,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,0.1,9.5,2
Group,Deluxe Suite,Numa Nørrebro - numa-i-drejervej,0.2756953600399443,8.0,3
Group,Deluxe Suite,Numa Poise - numa-i-poise-rooms-and-apartments,0.5276227935913804,8.775,40
Group,Deluxe Suite,Numa Republika - republika-amp-suites,0.0,10.0,2
Group,Deluxe Suite,Numa Solea - numa-l-solea-rooms-amp-apartments,0.407108843537415,9.0,8
Group,Deluxe Three-Bedroom Apartment,Numa Palazzo Belfiore - palazzo-belfiore,,10.0,1
Group,Double Room,Numa Bloomsbury - bedfordcornerhotel,0.055833333333333346,8.75,4
Group,Double Room,Numa Brio - hcristina,3.293424737503494,7.75,4
Group,Double Room,Numa Camperio - camperio-house-suites-apartments,0.05,9.25,4
Group,Double Room,Numa Flow - fashion-dancing,0.1,8.5,2
Group,Double Room,Numa Lief - numa-l-lief,1.052048976312779,7.476190476190476,21
Group,Double Room,Numa Poise - numa-i-poise-rooms-and-apartments,0.38028784818429895,9.0,21
Group,Double Room,Numa Root - antik-city-prague,0.15710894660894661,8.9,10
Group,Double Room - Disability Access,Numa Lief - numa-l-lief,,7.0,1
Group,Double Room with Balcony,Numa Brio - hcristina,,9.0,1
Group,Double Room with Balcony,Numa Flow - fashion-dancing,,10.0,1
Group,Double Room with Balcony,Numa Poise - numa-i-poise-rooms-and-apartments,,10.0,1
Group,Double Room with Balcony,Numa Roca - retrome-barcelona,0.4756953600399444,8.0,2
Group,Double Room with City View,Numa Script - la-pepa-chic-bed,,9.0,1
Group,Duplex,Numa Bloc - numa-l-bloc-apartments,0.8573576678193384,7.875,8
Group,Duplex Apartment,Numa Jondo - sevilla-luxury-rentals-horno-santa-cruz,0.1,8.5,2
Group,Duplex Apartment,Numa Molina - sevilla-luxury-rentals-catedral-sevilla,0.12628241629359907,8.375,8
Group,Duplex Apartment,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,0.5256493254220527,8.666666666666666,12
Group,Duplex Studio,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,0.4348457350272232,8.586206896551724,58
Group,Duplex Studio (2 adults + 2 children),Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,,7.0,1
Group,Duplex Suite,Numa YAYS Amsterdam Maritime by Numa - yays-amsterdam-maritime,1.6900742346064093,8.11111111111111,9
Group,East Apartment,Numa Potsdamer Platz - precise-tale-berlin,0.16190476190476188,9.142857142857142,7
Group,Excelsior Suite,Numa Potsdamer Platz - precise-tale-berlin,0.4,9.0,2
Group,Extra Large 1 Bedroom Apartment with 2 Sofa Beds,Numa Sonate - townhouse-tessa-by-heymcollections,1.9292121953441177,7.8,5
Group,Extra Large 1 Bedroom Apartment with 2 Sofa Beds - no AC,Numa Terra - numa-i-terra-apartments,0.0,10.0,3
Group,Extra Large 1 Bedroom Apartment with Sofa Bed,Numa Docklands - yays-amsterdam-docklands,0.13333333333333333,9.0,4
Group,Extra Large 1 Bedroom Apartment with Terrace and Sofa Bed - Duplex,Numa Vita - m7-contemporary-apartments-my-extra-home,,6.0,1
Group,Extra Large 2 Bedroom Apartment with AC and Terrace,Numa Terra - numa-i-terra-apartments,0.13454545454545458,9.545454545454545,11
Group,Extra Large 2 Bedroom Apartment with Balcony and Sofa Bed,Numa Loreto - loreto-rooms-amp-apartments,1.541511812209017,7.928571428571429,14
Group,Extra Large 2 Bedroom Apartment with Sofa Bed,Numa Docklands - yays-amsterdam-docklands,0.3958504088504089,9.2,10
Group,Extra Large 2 Bedroom Apartment with Sofa Bed,Numa Topp - frogner-house-apartments-skovveien-15,0.46549999999999997,8.6,5
Group,Extra Large 2 Bedroom Apartment with Terrace,Numa Strauss - sunrise-apartments,,8.0,1
Group,Extra Large 3 Bedroom Apartment,Numa Nora - townhouse-nora-salzburg,0.15000000000000002,9.5,2
Group,Extra Large 3 Bedroom Apartment with Sofa Bed and Terrace,Numa Flute - villa-riedenburg-boutique-apartments,0.19333333333333336,8.833333333333334,6
Group,Extra Large Room with Balcony,Numa Kudamm - about-berlin-hotel,0.30000000000000004,9.333333333333334,3
Group,Extra Large Room with Bathtub and Separate Living Area with Sofa Bed,Numa Mozart - tophotelmozart,0.055833333333333346,9.75,4
Group,Extra Large Room with Sofa Bed,Numa Sketch - sketch-rooms-amp-apartments,,9.0,1
Group,Extra Large Room with Sofa Bed and Separate Living Area,Numa Vogelweider - numa-salzburg-vogelweider,0.23088235294117646,9.176470588235293,17
