mean_rating,low_score_proportion,variance_rating,rating_std,review_count,confidence_interval,recent_trend,low_score_trend,variance_trend,stay_type_variation,room_type_variation,guest_origin_variation,origin_count,max_origin_diff,main_origin_ratio,time_variation,performance_deviation,stability_index,risk_score,combined_name,year,month,date
7.958333333333333,0.25,4.128623188405797,2.0319013727063124,24,1.7159934025663208,-0.08506944444444446,0.010416666666666666,-0.16130736714975846,2.3593760032376654,1.7336728910384718,2.0387884874925173,17,7.0,0.125,,-0.19685121285886717,,,Numa Vici - dolce-vita-residence,2024,7,2024-07-01
8.2,0.15,4.694736842105263,2.1667341419992585,20,2.0281255866750705,0.009999999999999964,0.0075,0.20973684210526305,1.343709624716425,1.8679063343952969,2.1377301302760623,14,8.0,0.25,,-0.10172599849308848,0.527042660402789,,Numa Vici - dolce-vita-residence,2024,8,2024-08-01
9.03225806451613,0.03225806451612903,1.1655913978494625,1.0796255822503755,31,0.7920197214048095,-0.03225806451612903,0.001075268817204301,-0.02669632925472745,0.23129622216290383,0.46957427527495565,0.9586588913723496,18,4.0,0.16129032258064516,,0.34041068473700165,,,Numa Vici - dolce-vita-residence,2024,9,2024-09-01
8.096774193548388,0.22580645161290322,3.3569892473118275,1.832208843803519,31,1.3441192593824205,0.003225806451612892,0.007526881720430108,0.04749721913236932,0.8671169237616536,1.1153680370120733,1.4138178639347263,15,4.0,0.16129032258064516,,-0.15470786335801875,,,Numa Vici - dolce-vita-residence,2024,10,2024-10-01
8.324324324324325,0.10810810810810811,2.725225225225225,1.6508256192660766,37,1.1008253300771962,0.013513513513513514,0.001801801801801804,0.010717614165890064,0.5246239330909617,0.59980637859141,1.8499445866146838,21,7.0,0.13513513513513514,,-0.16016869897205896,,,Numa Vici - dolce-vita-residence,2024,11,2024-11-01
9.142857142857142,0.03571428571428571,1.3121693121693125,1.145499590645633,28,0.8883567427040759,-0.0306122448979592,0.0012755102040816334,0.04686318972033252,1.2479149276559949,0.6981362187239534,0.9107428914787559,17,3.0,0.21428571428571427,,0.31753008372049607,0.5584734378718899,,Numa Vici - dolce-vita-residence,2024,12,2024-12-01
9.0,0.0,,,1,inf,0.0,0.0,0.0,,,,1,0.0,1.0,,0.3576680324053048,,,Numa Vici - dolce-vita-residence,2025,1,2025-01-01
8.015625,0.1171875,3.999753937007874,1.9999384833058926,128,0.6995968367543073,0.0033854166666666685,0.0005208333333333333,0.009931752873563203,0.4818176498669877,0.6431577687029973,1.3019099576369992,38,4.5,0.5,,-0.1658879516674193,,,Numa Viktoria - joyn-munich-olympic-munchen,2024,7,2024-07-01
7.82051282051282,0.16923076923076924,4.818133756278086,2.195024773499854,195,0.6200374786471929,-0.003931623931623931,0.0013675213675213673,0.03454759799587389,0.2392551765138656,0.7427743231050506,1.646066562709696,38,9.0,0.4564102564102564,,-0.31174543529008286,0.36676832874385534,,Numa Viktoria - joyn-munich-olympic-munchen,2024,8,2024-08-01
8.382022471910112,0.06741573033707865,2.670582226762002,1.6341916126213603,89,0.6884924579548226,-0.013108614232209732,1.5593020008780288e-19,-0.012333720780059315,0.03594665045502017,0.49446040522762147,1.0572895939495421,31,4.666666666666667,0.34831460674157305,,-0.014431201116082941,,,Numa Viktoria - joyn-munich-olympic-munchen,2024,9,2024-09-01
