Hotel Name,stay_type,rating_volatility,trend,baseline_gap,review_count,avg_rating,norm_volatility,norm_trend,norm_baseline_gap,norm_avg_rating,composite_risk_score,low_rating_probability,confidence_score,low_rating_risk_description,multi_factor_cluster
sevilla-luxury-rentals-horno-santa-cruz,Group,1.1035411321301214,-0.0011671793987843677,0.8513446987482105,33,9.303030303030303,0.2795492587019972,0.3773159183731157,0.19913419913419922,0.19913419913419922,0.28073398575460345,28.073398575460345,0.7674418604651163,Low Risk,1.0
sevilla-luxury-rentals-horno-santa-cruz,Solo traveller,3.444802848737017,-0.01323604898438073,-1.1183522709487592,6,7.333333333333333,0.8726381416161045,0.4549744699803194,0.761904761904762,0.761904761904762,0.7085823572263991,70.8582357226399,0.375,Moderate Risk,3.0
sketch-rooms-amp-apartments,Couple,1.6436959772967168,-0.0015165696370070037,-0.2606743683270363,89,8.191011235955056,0.4163813913286667,0.37956411068753493,0.5168539325842697,0.5168539325842697,0.44050159657578825,44.050159657578824,0.898989898989899,Low Risk,0.0
sketch-rooms-amp-apartments,Family,1.8340069158024273,-0.007155161565616904,-0.5206511215234713,58,7.931034482758621,0.46459099605763626,0.41584628932690887,0.5911330049261083,0.5911330049261083,0.49425728714238326,49.425728714238325,0.8529411764705882,Low Risk,0.0
sketch-rooms-amp-apartments,Group,2.0481884087104287,0.006286924751243781,-0.6032007557972436,33,7.848484848484849,0.5188474943673512,0.3293516142007271,0.6147186147186147,0.6147186147186147,0.4955536224403062,49.55536224403062,0.7674418604651163,Low Risk,0.0
sketch-rooms-amp-apartments,Solo traveller,1.8135455242207328,0.0026048181255386937,-0.5174750779663029,76,7.934210526315789,0.459407712279502,0.353044559541425,0.5902255639097744,0.5902255639097744,0.4732850145286742,47.32850145286742,0.8837209302325582,Low Risk,0.0
star-apart-hauptbahnhof,Couple,2.4370871833797696,0.00669880104724408,-0.8759280285245161,33,7.575757575757576,0.6173634091833929,0.32670134804598333,0.6926406926406925,0.6926406926406925,0.5565118400522249,55.65118400522249,0.7674418604651163,Moderate Risk,3.0
star-apart-hauptbahnhof,Family,2.1989302211864428,-0.0006857334002341535,-1.051685604282092,35,7.4,0.5570334402339312,0.37421799783802967,0.7428571428571428,0.7428571428571428,0.5672271034332848,56.72271034332847,0.7777777777777778,Moderate Risk,3.0
star-apart-hauptbahnhof,Group,1.3291601358251257,0.015408645204477558,-1.6183522709487592,6,6.833333333333333,0.3367031095152215,0.27065683806283936,0.9047619047619049,0.9047619047619049,0.5157098064158461,51.570980641584605,0.375,Moderate Risk,0.0
star-apart-hauptbahnhof,Solo traveller,2.6125460427324194,0.00993476364813151,-1.896130048726537,36,6.555555555555555,0.6618106822723925,0.3058791685653207,0.9841269841269842,0.9841269841269842,0.6678419338093781,66.78419338093781,0.782608695652174,Moderate Risk,3.0
star-gmbh,Couple,2.6909304560630303,0.007377846946918526,-1.2777725608038315,23,7.173913043478261,0.6816670374207201,0.3223319478573805,0.8074534161490684,0.8074534161490684,0.6178917431066401,61.78917431066401,0.696969696969697,Moderate Risk,3.0
star-gmbh,Family,1.0327955589886444,0.009590279172524606,-0.25168560428209297,10,8.2,0.2616279760670914,0.30809579417694605,0.5142857142857145,0.5142857142857145,0.3639985298765659,36.39985298765659,0.5,Low Risk,2.0
star-gmbh,Group,2.8047578623950176,-0.002883677537000127,-1.1183522709487592,6,7.333333333333333,0.7105018185934495,0.3883609262178757,0.761904761904762,0.761904761904762,0.6318505810397368,63.18505810397368,0.375,Moderate Risk,3.0
star-gmbh,Solo traveller,2.0177276999697136,-0.00446763591793259,-0.5257596783561667,27,7.925925925925926,0.5111311815811049,0.3985530915070019,0.5925925925925927,0.5925925925925927,0.5058692484128947,50.58692484128947,0.7297297297297297,Moderate Risk,0.0
stilwerk-kantgaragen-berlin63,Couple,1.528288040803937,0.007655580913117633,0.3175451649486778,78,8.76923076923077,0.38714622994178727,0.32054483619839896,0.3516483516483514,0.3516483516483514,0.35474155441606825,35.474155441606825,0.8863636363636364,Low Risk,2.0
stilwerk-kantgaragen-berlin63,Family,1.401753288100925,0.0007424031017323768,-0.11835227094875833,39,8.333333333333334,0.35509242126327517,0.36502848663704185,0.476190476190476,0.476190476190476,0.4004575600999255,40.04575600999255,0.7959183673469388,Low Risk,2.0
stilwerk-kantgaragen-berlin63,Group,0.9574271077563381,0.005956158947546713,0.5483143957179077,25,9.0,0.24253562503633297,0.33147996541490904,0.2857142857142857,0.2857142857142857,0.2843314583871892,28.43314583871892,0.7142857142857143,Low Risk,1.0
stilwerk-kantgaragen-berlin63,Solo traveller,1.5556733471319437,-0.003915319242267662,0.17457702198053404,99,8.626262626262626,0.39408348117821757,0.39499914531871655,0.3924963924963925,0.3924963924963925,0.39380269938172846,39.380269938172844,0.908256880733945,Low Risk,2.0
sunrise,Couple,1.0992186195197773,0.007294044738224178,0.8054572528607657,70,9.257142857142858,0.27845427894929936,0.3228711829615906,0.21224489795918342,0.21224489795918342,0.2686060668064461,26.86060668064461,0.875,Low Risk,1.0
sunrise,Family,1.5790292376436015,-0.00046554934823091253,0.46831439571790767,25,8.92,0.39999999999999997,0.3728011978267027,0.3085714285714286,0.3085714285714286,0.35984035934801084,35.984035934801085,0.7142857142857143,Low Risk,2.0
sunrise,Group,1.0,0.01389826986023796,0.5483143957179077,5,9.0,0.2533201985524494,0.28037552470411875,0.2857142857142857,0.2857142857142857,0.2727747269045929,27.27747269045929,0.3333333333333333,Low Risk,1.0
sunrise,Solo traveller,0.5903260526902471,-0.0010342661637684316,1.1392234866269995,22,9.590909090909092,0.1495415128781771,0.37646067263136995,0.11688311688311666,0.11688311688311666,0.20618682220586382,20.618682220586383,0.6875,Very Low Risk,1.0
